TimeStamp, Source,LogType,Description
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app/libs
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app/controllers
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app/services
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:38.19, ScriptExecThread(5),Info,Per server script "Apache_Proxy_CONNECT_Enabled.script" finished in 593 ms. Request count: 1. Status: 0
05.15 14:38.19, ScriptExecThread(3),Info,Per server script "Apache_Roller_Audit.script" finished in 593 ms. Request count: 1. Status: 0
05.15 14:38.19, ScriptExecThread(9),Info,Per server script "Apache_Running_As_Proxy.script" finished in 593 ms. Request count: 1. Status: 0
05.15 14:38.19, ScriptExecThread(5),Info,Per server script "Apache_Unfiltered_Expect_Header_Injection.script" starting
05.15 14:38.19, ScriptExecThread(9),Info,Per server script "Apache_XSS_via_Malformed_Method.script" starting
05.15 14:38.19, ScriptExecThread(3),Info,Per server script "Arbitrary_file_existence_disclosure_in_Action_Pack.script" starting
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/favicon.ico
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/sitemap.xml
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/sitemap.xml.gz
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/robots.txt
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/login
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Processing file /login (variation 1)
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/login
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Processing file /login
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.19, ScriptExecThread(1),Info,Per server script "Apache_httpOnly_Cookie_Disclosure.script" finished in 842 ms. Request count: 1. Status: 0
05.15 14:38.19, ScriptExecThread(1),Info,Per server script "ASP_NET_Error_Message.script" starting
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/css/style.css
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/css/style.css
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/app.js
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/app.js
05.15 14:38.19, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, ScriptExecThread(3),Info,Per server script "Arbitrary_file_existence_disclosure_in_Action_Pack.script" finished in 483 ms. Request count: 1. Status: 0
05.15 14:38.20, ScriptExecThread(3),Info,Per server script "ASP_NET_Forms_Authentication_Bypass.script" starting
05.15 14:38.20, ScriptExecThread(5),Info,Per server script "Apache_Unfiltered_Expect_Header_Injection.script" finished in 499 ms. Request count: 1. Status: 0
05.15 14:38.20, ScriptExecThread(5),Info,Per server script "ASP_NET_Oracle_Padding.script" starting
05.15 14:38.20, ScriptExecThread(6),Info,Per server script "Apache_mod_negotiation_Filename_Bruteforcing.script" finished in 1108 ms. Request count: 2. Status: 0
05.15 14:38.20, ScriptExecThread(6),Info,Per server script "Barracuda_locale_Directory_Traversal.script" starting
05.15 14:38.20, ScriptExecThread(5),Info,Per server script "ASP_NET_Oracle_Padding.script" finished in 16 ms. Request count: 0. Status: 0
05.15 14:38.20, ScriptExecThread(5),Info,Per server script "Bash_RCE_Server_Audit.script" starting
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/post.js
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/post.js
05.15 14:38.20, ScriptExecThread(1),Info,Per server script "ASP_NET_Error_Message.script" finished in 312 ms. Request count: 1. Status: 0
05.15 14:38.20, ScriptExecThread(1),Info,Per server script "Clickjacking_X_Frame_Options.script" starting
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/controllers/controllers.js
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/controllers/controllers.js
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/services/itemsService.js
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/services/itemsService.js
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, ScriptExecThread(9),Info,Per server script "Apache_XSS_via_Malformed_Method.script" finished in 795 ms. Request count: 1. Status: 0
05.15 14:38.20, ScriptExecThread(9),Info,Per server script "ClientAccessPolicy_XML.script" starting
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/logout
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/img
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/img/
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/img
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, Reporter,Info,[low] Clickjacking: X-Frame-Options header missing "Web Server"
05.15 14:38.20, ScriptExecThread(3),Info,Per server script "ASP_NET_Forms_Authentication_Bypass.script" finished in 578 ms. Request count: 1. Status: 0
05.15 14:38.20, ScriptExecThread(1),Info,Per server script "Clickjacking_X_Frame_Options.script" finished in 500 ms. Request count: 1. Status: 0
05.15 14:38.20, ScriptExecThread(3),Info,Per server script "ColdFusion_Audit.script" starting
05.15 14:38.20, ScriptExecThread(1),Info,Per server script "ColdFusion_User_Agent_XSS.script" starting
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/libs/sessvars.js
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/libs/sessvars.js
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/css
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/css/
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/css
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/libs
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app/libs/
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/libs
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app/
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/controllers
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app/controllers/
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/controllers
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/services
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/static/app/services/
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/services
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:38.20, ScriptExecThread(7),Info,Per server script "Apache_Server_Information.script" finished in 1919 ms. Request count: 5. Status: 0
05.15 14:38.20, ScriptExecThread(7),Info,Per server script "ColdFusion_v8_File_Upload.script" starting
05.15 14:38.20, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/sitemap.xml.gz
05.15 14:38.21, ScriptExecThread(1),Info,Per server script "ColdFusion_User_Agent_XSS.script" finished in 499 ms. Request count: 1. Status: 0
05.15 14:38.21, ScriptExecThread(1),Info,Per server script "ColdFusion_v9_Solr_Exposed.script" starting
05.15 14:38.21, ScriptExecThread(9),Info,Per server script "ClientAccessPolicy_XML.script" finished in 765 ms. Request count: 2. Status: 0
05.15 14:38.21, ScriptExecThread(9),Info,Per server script "CoreDumpCheck.script" starting
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/sitemap.xml
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/img/
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/img
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/logout
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Processing file /logout
05.15 14:38.21, ScriptExecThread(1),Info,Per server script "ColdFusion_v9_Solr_Exposed.script" finished in 296 ms. Request count: 1. Status: 0
05.15 14:38.21, ScriptExecThread(1),Info,Per server script "CRLF_Injection_PerServer.script" starting
05.15 14:38.21, ScriptExecThread(9),Info,Per server script "CoreDumpCheck.script" finished in 312 ms. Request count: 1. Status: 0
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/css/
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/css
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.21, ScriptExecThread(9),Info,Per server script "Crossdomain_XML.script" starting
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/libs/
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/libs
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.21, ScriptExecThread(3),Info,Per server script "ColdFusion_Audit.script" finished in 1014 ms. Request count: 2. Status: 0
05.15 14:38.21, ScriptExecThread(3),Info,Per server script "Database_Backup.script" starting
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/controllers/
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/controllers
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.21, ScriptExecThread(1),Info,Per server script "CRLF_Injection_PerServer.script" finished in 297 ms. Request count: 1. Status: 0
05.15 14:38.21, ScriptExecThread(1),Info,Per server script "Django_Admin_Weak_Password.script" starting
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/static/app/services/
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Processing file /static/app/services
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] No links found.
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:38.21, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://testhtml5.vulnweb.com/
05.15 14:38.22, ScriptExecThread(1),Info,Per server script "Django_Admin_Weak_Password.script" finished in 312 ms. Request count: 1. Status: 0
05.15 14:38.22, ScriptExecThread(1),Info,Per server script "elasticsearch_Audit.script" starting
05.15 14:38.22, Crawler,Info,[TCrawler : $0BA502B0] Request done, http://testhtml5.vulnweb.com/
05.15 14:38.22, Crawler,Info,[TCrawler : $0BA502B0] Processing file / (variation 1)
05.15 14:38.22, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_RUNNING -> CS_LOGIN
05.15 14:38.22, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_LOGIN -> CS_RUNNING
05.15 14:38.22, Crawler,Info,[TCrawler : $0BA502B0] No more requests.
05.15 14:38.22, Crawler,Info,[TCrawler : $0BA502B0] Crawler:  http://testhtml5.vulnweb.com/ State transition: CS_RUNNING -> CS_INTERCEPTION_MODE
05.15 14:38.22, Crawler,Info,[TCrawler : $0BA502B0] Analyzing file: /
05.15 14:38.22, ScriptExecThread(9),Info,Per server script "Crossdomain_XML.script" finished in 749 ms. Request count: 2. Status: 0
05.15 14:38.22, ScriptExecThread(9),Info,Per server script "elmah_Information_Disclosure.script" starting
05.15 14:38.22, ScriptExecThread(2),Info,Per server script "Apache_Axis2_Audit.script" finished in 3292 ms. Request count: 5. Status: 0
05.15 14:38.22, ScriptExecThread(2),Info,Per server script "Error_Page_Path_Disclosure.script" starting
05.15 14:38.22, ScriptExecThread(8),Info,Per server script "Apache_Geronimo_Default_Administrative_Credentials.script" finished in 3494 ms. Request count: 1. Status: 0
05.15 14:38.22, ScriptExecThread(8),Info,Per server script "Fantastico_Filelist.script" starting
05.15 14:38.22, ScriptExecThread(9),Info,Per server script "elmah_Information_Disclosure.script" finished in 546 ms. Request count: 2. Status: 0
05.15 14:38.22, ScriptExecThread(9),Info,Per server script "Flask_Debug_Mode.script" starting
05.15 14:38.22, ScriptExecThread(8),Info,Per server script "Fantastico_Filelist.script" finished in 281 ms. Request count: 1. Status: 0
05.15 14:38.22, ScriptExecThread(8),Info,Per server script "Frontpage_authors_pwd.script" starting
05.15 14:38.23, ScriptExecThread(9),Info,Per server script "Flask_Debug_Mode.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:38.23, ScriptExecThread(9),Info,Per server script "Frontpage_Extensions_Enabled.script" starting
05.15 14:38.23, ScriptExecThread(8),Info,Per server script "Frontpage_authors_pwd.script" finished in 281 ms. Request count: 1. Status: 0
05.15 14:38.23, ScriptExecThread(8),Info,Per server script "Frontpage_Information.script" starting
05.15 14:38.23, ScriptExecThread(8),Info,Per server script "Frontpage_Information.script" finished in 250 ms. Request count: 1. Status: 0
05.15 14:38.23, ScriptExecThread(8),Info,Per server script "GlassFish_41_Directory_Traversal.script" starting
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://netdna.bootstrapcdn.com/twitter-bootstrap/2.3.1/css/bootstrap-combined.min.css
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Requested: http://netdna.bootstrapcdn.com/twitter-bootstrap/2.3.1/css/bootstrap-combined.min.css
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://bxss.s3.amazonaws.com/ad.js
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Requested: http://bxss.s3.amazonaws.com/ad.js
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://code.jquery.com/jquery-1.9.1.min.js
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Requested: http://code.jquery.com/jquery-1.9.1.min.js
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://fonts.googleapis.com/css?family=Lora:400,700,400italic,700italic
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Requested: http://fonts.googleapis.com/css?family=Lora:400,700,400italic,700italic
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL http://netdna.bootstrapcdn.com/twitter-bootstrap/2.3.1/js/bootstrap.min.js
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Requested: http://netdna.bootstrapcdn.com/twitter-bootstrap/2.3.1/js/bootstrap.min.js
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Added request for URL https://ajax.googleapis.com/ajax/libs/angularjs/1.0.6/angular.min.js
05.15 14:38.23, Crawler,Info,[TCrawler : $0BA502B0] Requested: https://ajax.googleapis.com/ajax/libs/angularjs/1.0.6/angular.min.js
05.15 14:38.23, ScriptExecThread(9),Info,Per server script "Frontpage_Extensions_Enabled.script" finished in 530 ms. Request count: 2. Status: 0
05.15 14:38.23, ScriptExecThread(9),Info,Per server script "GlassFish_Audit.script" starting
05.15 14:38.23, ScriptExecThread(8),Info,Per server script "GlassFish_41_Directory_Traversal.script" finished in 592 ms. Request count: 2. Status: 0
05.15 14:38.23, ScriptExecThread(8),Info,Per server script "Hadoop_Cluster_Web_Interface.script" starting
05.15 14:38.24, Crawler,Info,[TCrawler : $0BA502B0] Requested: http://netdna.bootstrapcdn.com/twitter-bootstrap/2.3.1/js/bootstrap.min.js
05.15 14:38.24, ScriptExecThread(7),Info,Per server script "ColdFusion_v8_File_Upload.script" finished in 3510 ms. Request count: 1. Status: 0
05.15 14:38.24, ScriptExecThread(7),Info,Per server script "Heartbleed_Bug.script" starting
05.15 14:38.25, Crawler,Info,[TCrawler : $0BA502B0] Requested: https://ajax.googleapis.com/ajax/libs/angularjs/1.0.6/angular.min.js
05.15 14:38.26, ScriptExecThread(6),Info,Per server script "Barracuda_locale_Directory_Traversal.script" finished in 6380 ms. Request count: 1. Status: 0
05.15 14:38.26, ScriptExecThread(6),Info,Per server script "Horde_IMP_Webmail_Exploit.script" starting
05.15 14:38.26, ScriptExecThread(2),Info,Per server script "Error_Page_Path_Disclosure.script" finished in 4586 ms. Request count: 16. Status: 0
05.15 14:38.26, ScriptExecThread(2),Info,Per server script "IBM_WebSphere_Audit.script" starting
05.15 14:38.27, ScriptExecThread(5),Info,Per server script "Bash_RCE_Server_Audit.script" finished in 7332 ms. Request count: 18. Status: 0
05.15 14:38.27, ScriptExecThread(5),Info,Per server script "IIS_Global_Asa.script" starting
05.15 14:38.27, ScriptExecThread(6),Info,Per server script "Horde_IMP_Webmail_Exploit.script" finished in 1030 ms. Request count: 2. Status: 0
05.15 14:38.27, ScriptExecThread(6),Info,Per server script "IIS_Internal_IP_Address.script" starting
05.15 14:38.27, ScriptExecThread(6),Info,Per server script "IIS_Internal_IP_Address.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:38.27, ScriptExecThread(6),Info,Per server script "IIS_service_cnf.script" starting
05.15 14:38.27, ScriptExecThread(5),Info,Per server script "IIS_Global_Asa.script" finished in 515 ms. Request count: 2. Status: 0
05.15 14:38.27, ScriptExecThread(5),Info,Per server script "IIS_Unicode_Directory_Traversal.script" starting
05.15 14:38.27, ScriptExecThread(5),Info,Per server script "IIS_Unicode_Directory_Traversal.script" finished in 15 ms. Request count: 0. Status: 0
05.15 14:38.28, ScriptExecThread(5),Info,Per server script "IIS_v5_NTML_Basic_Auth_Bypass.script" starting
05.15 14:38.28, ScriptExecThread(6),Info,Per server script "IIS_service_cnf.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:38.28, ScriptExecThread(6),Info,Per server script "Ioncube_Loader_Wizard.script" starting
05.15 14:38.28, ScriptExecThread(5),Info,Per server script "IIS_v5_NTML_Basic_Auth_Bypass.script" finished in 265 ms. Request count: 1. Status: 0
05.15 14:38.28, ScriptExecThread(5),Info,Per server script "Java_Application_Servers_Fuzz.script" starting
05.15 14:38.28, ScriptExecThread(5),Info,Per server script "Java_Application_Servers_Fuzz.script" finished in 0 ms. Request count: 0. Status: 0
05.15 14:38.28, ScriptExecThread(5),Info,Per server script "Java_Debug_Wire_Protocol_Audit.script" starting
05.15 14:38.28, ScriptExecThread(6),Info,Per server script "Ioncube_Loader_Wizard.script" finished in 796 ms. Request count: 3. Status: 0
05.15 14:38.28, ScriptExecThread(6),Info,Per server script "JBoss_Audit.script" starting
